log_ids,experiment_name,step,metric,value
202509072241451130850,1_tmax10,initial_solution,solution_generation_time,5.39274525642395
202509072241451130851,1_tmax10,initial_solution,total_generated_columns,119.0
202509072242488941491_tmax10,1_tmax10,preprocessing_and_transformations,pool_deduplication_run_time,0.008333
202509072242488941490,1_tmax10,initial_solution,pool_solution_generation_time,60.715068340301514
202509072242488941491,1_tmax10,initial_solution,pool_total_generated_columns,1748.0
202509072250123564010,1_tmax10,genetic_algorithm,ga_execution_time,443.42623138427734
202509072250123620811,1_tmax10,genetic_algorithm,best_cost,639402.3733354498
202509072250123620812,1_tmax10,genetic_algorithm,best_fitness,16518640.029517954
202509072250123620813,1_tmax10,genetic_algorithm,best_v,633.0
202509072250123620814,1_tmax10,genetic_algorithm,best_r,468.0
202509072250123620815,1_tmax10,genetic_algorithm,best_u,2.0
202509072250123620816,1_tmax10,genetic_algorithm,best_s,565.0
202509072250124607251_tmax10,1_tmax10,preprocessing_and_transformations,combination_deduplication_run_time,0.019846
202509072250189752810,1_tmax10,graph_build,graph_build_time,6.208199977874756
202509072250189752811,1_tmax10,graph_build,number_of_nodes,520.0
202509072250189752812,1_tmax10,graph_build,number_of_edges,117326.0
202509072252375386040,1_tmax10,column_generation,column_generation_time,138.56332325935364
202509072252375386041,1_tmax10,column_generation,number_of_iterations,13.0
202509072252375386042,1_tmax10,column_generation,start_objective,148508.60495823246
202509072252375386043,1_tmax10,column_generation,optimal_value,148143.99695823248
202509072252375386044,1_tmax10,column_generation,total_columns_generated,293.0
202509072252375386045,1_tmax10,column_generation,total_reduced_cost,-4303186.760673414
202509072302325023630,1_tmax10,genetic_algorithm,ga_execution_time,594.9412581920624
202509072302325023631,1_tmax10,genetic_algorithm,best_cost,206389.23457119422
202509072302325023632,1_tmax10,genetic_algorithm,best_fitness,0.08859321539326086
202509072302325023633,1_tmax10,genetic_algorithm,best_v,180.0
202509072302325023634,1_tmax10,genetic_algorithm,best_r,35.0
202509072302325031875,1_tmax10,genetic_algorithm,best_u,13.0
202509072302325031876,1_tmax10,genetic_algorithm,best_s,137.0
